rep,n,runtime
39,25,152.57664823532104
39,32,248.96329665184024
39,40,431.10628724098206
39,50,638.5025672912598
39,64,986.5614607334137
39,80,1517.7646791934967
39,101,2185.431256532669
39,128,3834.359788894653
40,2,5.818413972854614
40,3,7.409899950027466
40,4,11.516759157180786
40,5,20.739104509353638
40,6,22.82506489753723
40,8,21.93722176551819
40,10,31.35100531578064
40,12,36.567023277282715
40,16,52.26283812522888
40,20,115.51594614982605
40,25,151.89770317077637
40,32,193.7203130722046
40,40,284.2236475944519
40,50,414.807585477829
40,64,676.3669435977936
40,80,971.2344667911531
40,101,1652.8095304965973
40,128,2768.008791446686
41,2,4.99405312538147
41,3,8.587831497192383
41,4,12.868716955184937
41,5,16.04788637161255
41,6,14.907980918884277
41,8,28.402979612350464
41,10,49.4992892742157
41,12,54.043556928634644
41,16,120.3711700439453
41,20,146.04248762130737
41,25,242.57318758964541
41,32,401.9488682746887
41,40,536.7743837833405
41,50,793.9385104179382
41,64,1227.2853405475616
41,80,1449.281585931778
41,101,2204.251621246338
41,128,3760.935158967972
42,2,3.3099822998046875
42,3,7.449784755706787
42,4,8.268900632858276
42,5,9.893493413925171
42,6,16.180607080459595
42,8,23.14016842842102
42,10,38.41880464553833
42,12,34.37706661224365
42,16,74.12182760238647
42,20,93.42821717262268
42,25,162.80006194114685
42,32,309.17016792297363
42,40,397.89025712013245
42,50,658.0878987312317
42,64,900.1460857391357
42,80,1220.9269804954529
42,101,2220.2046031951904
42,128,3961.495485544205
43,2,3.8058664798736572
43,3,9.168965339660645
43,4,9.272472858428955
43,5,12.10543155670166
43,6,17.373050451278687
43,8,22.833643913269043
43,10,32.71631145477295
43,12,49.753713607788086
43,16,61.04321646690368
43,20,144.79960942268372
43,25,186.89183139801025
43,32,433.78864884376526
43,40,585.8036348819733
43,50,828.4858057498932
43,64,1198.9072096347809
43,80,1650.1151299476624
43,101,2299.0746142864227
43,128,3808.972472667694
44,2,3.607823133468628
44,3,8.271525621414185
44,4,9.389797449111938
44,5,12.027583837509155
44,6,16.68734645843506
44,8,22.629847049713135
44,10,31.033327102661133
44,12,46.20953392982483
44,16,53.04239845275879
44,20,84.71652960777283
44,25,193.39071822166443
44,32,306.278915643692
44,40,480.1242082118988
44,50,702.9526584148407
44,64,929.9062778949738
44,80,1247.2628319263458
44,101,2270.1688883304596
44,128,3921.2895925045013
45,2,5.217936992645264
45,3,7.2450644969940186
45,4,11.303563356399536
45,5,15.074189186096191
45,6,12.006712913513184
45,8,20.114356517791748
45,10,36.449530363082886
45,12,32.206239461898804
45,16,52.33965444564819
45,20,90.81331872940063
45,25,129.5666470527649
45,32,199.51716327667236
45,40,286.887788772583
45,50,412.02919149398804
45,64,726.8505327701569
45,80,956.6991696357727
45,101,1486.7791495323181
45,128,2537.572369813919
46,2,4.179502964019775
46,3,7.793302059173584
46,4,12.488293409347534
46,5,23.562336206436157
46,6,19.431499481201172
46,8,28.54349160194397
46,10,45.12799119949341
46,12,48.8622088432312
46,16,108.48501014709473
46,20,147.7089023590088
46,25,191.0203504562378
46,32,408.3170762062073
46,40,562.5196025371552
46,50,766.0009903907776
46,64,1140.353206396103
46,80,1603.32821559906
46,101,2219.219497680664
46,128,3723.0725207328796
47,2,3.597067356109619
47,3,6.959158897399902
47,4,9.897705316543579
47,5,12.922503232955933
47,6,18.40384864807129
47,8,22.33302402496338
47,10,29.822648763656616
47,12,51.916815519332886
47,16,58.03475618362427
47,20,110.43610048294067
47,25,193.59400343894958
47,32,309.57894372940063
47,40,466.9208540916443
47,50,720.2806146144867
47,64,966.3172950744629
47,80,1241.852903842926
47,101,2221.444888830185
47,128,3928.653861045837
48,2,3.426712989807129
48,3,6.446348667144775
48,4,11.603904962539673
48,5,9.69340968132019
48,6,11.911542892456055
48,8,18.18942403793335
48,10,25.37958526611328
48,12,33.16693949699402
48,16,50.12824249267578
48,20,170.45837593078613
48,25,185.76509475708008
48,32,416.02484464645386
48,40,568.5300967693329
48,50,771.58749127388
48,64,1117.8499722480774
48,80,1716.8341345787048
48,101,2250.61656498909
48,128,3879.1783690452576
49,2,4.52361273765564
49,3,5.937861680984497
49,4,11.103577375411987
49,5,12.006300687789917
49,6,16.893378973007202
49,8,23.43558144569397
49,10,30.230366706848145
49,12,37.81586027145386
49,16,59.55684423446655
49,20,119.20229077339172
49,25,170.76097178459167
49,32,323.73574328422546
49,40,396.94067788124084
49,50,555.5620996952057
49,64,950.1107475757599
49,80,1238.82843708992
49,101,2201.554718017578
49,128,4004.945468187332
50,2,4.616363286972046
50,3,8.259283542633057
50,4,8.772772789001465
50,5,17.371837377548218
50,6,20.690134525299072
50,8,23.664088249206543
50,10,44.16701674461365
50,12,50.340102434158325
50,16,67.91149568557739
50,20,85.92398953437805
50,25,133.58233547210693
50,32,190.00741600990295
50,40,303.71334290504456
50,50,452.3226201534271
50,64,677.1385691165924
50,80,996.7831130027771
50,101,1649.70215010643
50,128,2580.0498008728027
51,2,5.869424104690552
51,3,7.774016380310059
51,4,10.658416032791138
51,5,17.76303267478943
51,6,19.138806343078613
51,8,27.2919659614563
51,10,38.950101375579834
51,12,61.95198488235474
51,16,87.82978892326355
51,20,185.87726521492004
51,25,277.1074414253235
51,32,375.69658946990967
51,40,540.838231086731
51,50,798.7549805641174
51,64,1246.5303332805634
51,80,1483.5055739879608
51,101,2179.270077943802
51,128,3674.1358354091644
52,2,5.154798984527588
52,3,6.342729568481445
52,4,8.174193143844604
52,5,12.82561469078064
52,6,16.254754543304443
52,8,19.64882802963257
52,10,35.39802813529968
52,12,54.25765895843506
52,16,76.14603161811829
52,20,117.03375887870789
52,25,194.59681963920593
52,32,246.64955782890323
52,40,382.5137002468109
52,50,705.8441956043243
52,64,895.0321223735809
52,80,1258.0880496501923
52,101,2294.440741300583
52,128,3854.4834535121918
53,2,4.516315937042236
53,3,6.5361480712890625
53,4,9.282485485076904
53,5,11.490510702133179
53,6,18.096598386764526
53,8,20.82118010520935
53,10,27.360366106033325
53,12,33.883256673812866
53,16,62.38209581375122
53,20,147.7224895954132
53,25,225.69253158569336
53,32,402.4694333076477
53,40,573.2094874382019
53,50,759.5613851547241
53,64,1173.4188694953918
53,80,1640.39519739151
53,101,2400.681429862976
53,128,3638.8982858657837
54,2,4.369769334793091
54,3,6.246075630187988
54,4,8.299718856811523
54,5,15.475508689880371
54,6,15.658432006835938
54,8,23.631070137023926
54,10,40.16425538063049
54,12,42.45798397064209
54,16,55.70382833480835
54,20,125.461900472641
54,25,119.17674136161804
54,32,282.0813317298889
54,40,404.22452688217163
54,50,568.1656301021576
54,64,852.963968038559
54,80,1258.382307767868
54,101,2173.992500782013
54,128,3860.635416269303
55,2,5.228857517242432
55,3,6.248922348022461
55,4,9.08802843093872
55,5,13.017790794372559
55,6,14.451377868652344
55,8,17.834163904190063
55,10,36.831265926361084
55,12,36.96602702140808
55,16,87.86884188652039
55,20,101.97806310653687
55,25,158.75909113883972
55,32,213.94881749153137
55,40,303.29163575172424
55,50,438.2154335975647
55,64,626.404618024826
55,80,1099.698269367218
55,101,1439.1246874332428
55,128,2650.5182740688324
56,2,4.846816778182983
56,3,7.267455101013184
56,4,11.390837669372559
56,5,13.410866022109985
56,6,18.560206174850464
56,8,31.516185998916626
56,10,38.216956615448
56,12,51.67727828025818
56,16,104.72886776924133
56,20,152.93897700309753
56,25,239.2570023536682
56,32,404.937695980072
56,40,530.9713308811188
56,50,760.3597569465637
56,64,1215.5211226940155
56,80,1616.959645986557
56,101,2187.813666343689
56,128,3765.664075613022
57,2,3.002032518386841
57,3,6.335491895675659
57,4,10.298581600189209
57,5,11.81061577796936
57,6,12.851786136627197
57,8,22.873579502105713
57,10,31.75968289375305
57,12,54.620532274246216
57,16,57.80466389656067
57,20,119.0149142742157
57,25,183.77124691009521
57,32,268.6484971046448
57,40,490.0010471343994
57,50,481.29034376144415
57,64,910.7674777507782
57,80,1223.0191850662231
57,101,2149.9849791526794
57,128,3694.794696807862
58,2,4.609215974807739
58,3,6.056065797805786
58,4,6.446052074432373
58,5,11.536968469619751
58,6,14.521777868270874
58,8,20.494391202926636
58,10,30.36764359474182
58,12,41.43876051902771
58,16,56.85936951637268
58,20,139.03362607955933
58,25,199.621887922287
58,32,345.1029336452484
58,40,549.9093403816223
58,50,794.2197253704071
58,64,1212.552433013916
58,80,1608.5260753631592
58,101,2276.7356662750244
58,128,3958.44766998291
59,2,2.710029125213623
59,3,5.772156476974487
59,4,10.975306034088135
59,5,12.005466222763062
59,6,15.721243381500244
59,8,29.932453155517578
59,10,28.414279460906982
59,12,54.624472856521606
59,16,69.68322801589966
59,20,106.76256656646729
59,25,185.54658269882202
59,32,306.2216296195984
59,40,473.9635066986084
59,50,691.4183597564697
59,64,889.3825724124908
59,80,1437.9880948066711
59,101,2358.784969806671
59,128,3565.5158762931824
60,2,4.011617183685303
60,3,6.670814514160156
60,4,9.024328470230103
60,5,11.093409776687622
60,6,15.403219938278198
60,8,26.323630571365356
60,10,25.971511125564575
60,12,38.718679428100586
60,16,72.21239256858826
60,20,94.51437497138977
60,25,136.00634121894836
60,32,198.3502652645111
60,40,296.76302552223206
60,50,448.8766071796417
60,64,756.9281153678894
60,80,1034.0099420547485
60,101,1705.871657371521
60,128,2640.999379634857
61,2,5.538867712020874
61,3,8.936268329620361
61,4,10.502940893173218
61,5,17.358176231384277
61,6,17.212512731552124
61,8,38.164278507232666
61,10,45.355345487594604
61,12,64.01346111297607
61,16,82.95869469642639
61,20,147.26710200309753
61,25,231.17927646636963
61,32,386.8733694553375
61,40,560.2998766899109
61,50,754.7621397972107
61,64,1168.377777338028
61,80,1486.7202479839325
61,101,2262.925542831421
61,128,3582.9138758182526
62,2,4.017327308654785
62,3,6.56668758392334
62,4,8.89534878730774
